Date,VTI,SPY,EFA,EEM,TLT,IEF,LQD
2009-02-11,30.6495,61.3033,23.488,16.7843,64.8364,64.6007,52.6944
2009-02-12,30.7306,61.3473,23.4159,16.6794,64.226,64.5804,52.7369
2009-02-13,30.421,60.6874,23.1635,16.7633,62.5167,64.0722,52.3335
2009-02-17,29.1089,58.0915,21.9318,15.6938,64.464,65.1496,52.6201
2009-02-18,29.0131,57.9522,21.9137,15.5819,63.9146,64.6753,52.3601
2009-02-19,28.7035,57.3289,21.8837,15.4351,62.828,64.3161,51.9301
2009-02-20,28.3644,56.7716,21.5652,15.0437,63.4385,64.4991,51.7125
2009-02-23,27.3988,54.7403,20.742,14.6731,64.0245,64.5601,51.5373
2009-02-24,28.3939,56.8155,21.6073,15.4771,63.9573,64.3161,51.3516
2009-02-25,28.1727,56.3682,21.0124,15.2114,63.2187,63.7334,50.651
2009-02-26,27.6568,55.4516,20.8382,15.0786,62.5533,63.5708,50.3272
2009-02-27,27.1334,54.2123,20.8382,14.8409,62.1931,63.5166,49.9769
2009-03-02,25.8729,51.7705,19.6424,13.9391,63.2228,64.1538,49.9833
2009-03-03,25.6518,51.3819,19.5643,14.1349,62.8004,64.0723,49.7112
2009-03-04,26.212,52.5991,20.4356,15.1275,62.5128,63.7462,49.6952
2009-03-05,25.1505,50.4506,19.6124,14.5054,64.2512,64.4935,49.5619
2009-03-06,25.1432,50.5386,19.5763,14.75,63.8227,64.1878,49.6685
2009-03-09,24.841,49.9446,19.0476,14.4634,63.4493,64.215,48.3028
2009-03-10,26.4258,52.9218,20.3274,15.6378,62.2311,63.7462,49.0017
2009-03-11,26.5216,53.2664,20.4416,15.6378,62.9045,64.2014,49.0177
2009-03-12,27.6125,55.3636,20.9043,16.239,63.2044,64.3848,48.975
2009-03-13,27.9074,55.7963,21.0425,16.3299,62.8861,64.3372,49.4285
2009-03-16,27.7526,55.6276,21.2708,16.3439,61.8944,63.9704,49.4978
2009-03-17,28.6298,57.3289,21.8296,16.7004,61.5577,63.8481,49.3644
2009-03-18,29.2416,58.6121,22.4545,17.0499,63.8901,66.0357,50.4154
2009-03-19,28.9467,57.8862,22.4425,16.9381,63.9696,65.8115,50.5221
2009-03-20,28.3349,56.6535,22.13,16.7074,63.6146,65.8115,50.01
2009-03-23,30.303,60.7229,23.7224,18.2523,63.0636,65.5873,50.1647
2009-03-24,29.6986,59.5264,22.9773,17.6861,63.6636,65.4922,49.6685
2009-03-25,30.0089,60.1542,23.3318,17.9517,62.8066,65.0982,49.4285
2009-03-26,30.7585,61.3802,23.6442,18.441,63.535,65.268,49.6845
2009-03-27,30.1796,60.2724,22.8871,17.8958,64.0064,65.2273,49.8392
2009-03-30,29.1181,58.1897,22.0159,16.973,64.2512,65.5058,49.8019
2009-03-31,29.3779,58.7288,22.5867,17.3435,64.7103,65.6213,50.2127
2009-04-01,29.9643,59.8662,23.1756,17.9168,65.3009,65.7821,50.1371
2009-04-02,30.8624,61.6165,24.2211,18.8884,64.5028,65.3528,50.1532
2009-04-03,31.2484,62.2295,24.3593,19.1191,63.1829,64.6034,49.842
2009-04-06,30.9441,61.7421,23.8545,18.8815,62.9128,64.4535,49.8152
2009-04-07,30.1573,60.302,23.3558,18.448,63.0724,64.6171,49.7937
2009-04-08,30.5804,60.9518,23.5902,18.7207,63.631,64.9373,50.2926
2009-04-09,31.8199,63.3743,24.2211,19.5386,62.833,64.5557,50.6306
2009-04-13,31.8644,63.389,24.4614,19.6574,63.4101,64.9373,51.1188
2009-04-14,31.2707,62.296,24.2271,19.3428,63.7416,65.2711,51.2529
2009-04-15,31.6047,62.9607,24.5455,19.6225,63.631,65.3324,51.6499
2009-04-16,32.1465,63.8838,24.7018,19.7902,63.1277,65.0735,51.8698
2009-04-17,32.3618,64.3122,24.6176,19.6504,62.434,64.5489,51.8055
2009-04-20,30.9886,61.6165,23.6082,18.6927,63.3794,64.9986,51.5211
2009-04-21,31.6047,62.8204,24.149,19.0912,62.7532,64.7465,51.682
2009-04-22,31.4711,62.4363,23.9567,18.9304,62.3726,64.5898,51.5533
2009-04-23,31.6937,63.0493,24.5576,19.224,62.3664,64.5761,51.5104
2009-04-24,32.2504,64.002,24.9361,19.5875,61.7402,64.324,51.6231
2009-04-27,31.9164,63.3964,24.6417,18.9304,62.0042,64.5898,51.5587
2009-04-28,31.857,63.197,24.4073,18.8675,60.9913,64.2764,51.3923
2009-04-29,32.6141,64.5411,25.0322,19.8601,60.4511,63.9289,51.6391
2009-04-30,32.6067,64.5633,25.1885,20.0419,60.2116,63.8199,51.6069
2009-05-01,32.7923,64.9104,25.4829,20.3355,59.7973,63.6149,51.7352
2009-05-04,33.913,67.1187,26.5404,21.7406,59.9942,63.6764,51.8592
2009-05-05,33.7943,66.8897,26.276,21.5448,59.9203,63.6627,52.0264
2009-05-06,34.3213,68.0492,26.913,21.9153,59.7787,63.69,52.2582
2009-05-07,33.7869,67.1039,26.4623,21.3701,58.3194,63.157,51.7568
2009-05-08,34.5514,68.6696,27.61,22.0831,58.461,63.2322,52.0857
2009-05-11,33.9576,67.3845,26.907,21.5658,59.2923,63.8267,52.242
2009-05-12,33.8685,67.1851,27.1954,21.7196,59.5078,63.7857,52.3875
2009-05-13,32.9036,65.4939,26.27,20.9227,60.1543,64.0796,52.2905
2009-05-14,33.2376,66.0552,26.5284,21.2233,60.3884,64.0864,52.4091
2009-05-15,32.8887,65.516,26.2881,21.0275,60.3699,63.9292,52.3983
2009-05-18,33.8982,67.3772,27.2915,22.195,59.4339,63.5533,52.3228
2009-05-19,33.9056,67.296,27.5379,22.4466,59.1199,63.4645,52.5331
2009-05-20,33.7126,66.8454,27.7181,22.5165,59.7418,63.6627,52.8349
2009-05-21,33.104,65.8853,27.5078,22.0971,58.2393,62.9657,52.2959
2009-05-22,33.1263,65.745,27.6641,22.195,57.5928,62.5966,52.2258
2009-05-26,34.017,67.4289,28.2169,22.4606,56.7246,62.1798,52.2043
2009-05-27,33.4454,66.225,27.6701,22.202,55.7208,61.4759,51.8431
2009-05-28,33.8611,67.1482,27.9525,22.887,56.5275,61.7971,52.0371
2009-05-29,34.3881,68.3372,28.5113,23.2366,57.9869,62.4942,52.8026
2009-06-01,35.2416,69.9916,29.2143,24.2152,56.2726,61.4743,52.7853
2009-06-02,35.3827,70.0507,29.4667,23.8657,56.5752,61.6799,53.1754
2009-06-03,34.9522,69.1644,28.5894,23.0199,57.1065,62.0568,53.4463
2009-06-04,35.301,69.8143,28.7697,23.4463,55.9266,61.3372,53.2133
2009-06-05,35.2342,69.8291,28.4151,23.4952,55.5003,60.7271,52.9316
2009-06-08,35.1377,69.5411,28.3551,23.1317,55.3583,60.4188,52.8232
2009-06-09,35.3233,69.8956,28.7036,23.1736,55.3521,60.6792,53.2241
2009-06-10,35.2342,69.7183,28.7576,23.4673,54.4811,60.3159,53.067
2009-06-11,35.442,70.0285,29.2504,23.9706,55.0865,60.7271,53.2512
2009-06-12,35.4717,70.2205,29.1001,23.5861,55.5807,61.0493,53.6467
2009-06-15,34.6479,68.6105,28.0546,22.7402,56.0811,61.3234,53.6629
2009-06-16,34.1654,67.68,27.7302,22.3977,57.0571,61.6662,53.6304
2009-06-17,34.1209,67.6135,27.8083,22.146,56.7359,61.5017,53.6955
2009-06-18,34.3064,68.1083,27.7602,22.0831,55.8772,60.7546,53.0128
2009-06-19,34.4326,68.3593,28.1988,22.195,56.6432,61.0356,53.4137
2009-06-22,33.438,66.3094,27.2915,21.3911,57.193,61.3645,53.6088
2009-06-23,33.438,66.3614,27.6505,21.5299,57.8664,61.5634,54.0422
2009-06-24,33.7013,66.9333,27.675,22.0021,57.2857,61.3303,53.9555
2009-06-25,34.4845,68.389,28.258,22.6575,58.3359,62.0979,54.3781
2009-06-26,34.4174,68.2108,28.2028,22.7773,58.4347,62.1802,54.4052
2009-06-29,34.7456,68.8495,28.4421,22.9464,58.5213,62.3105,54.3456
2009-06-30,34.5144,68.2925,28.1107,22.7139,58.4224,62.1459,54.3294
2009-07-01,34.7158,68.5747,28.5771,23.1297,58.3065,62.1061,54.2559
2009-07-02,33.8058,66.7031,27.7548,22.4954,58.4428,62.3123,54.2613
2009-07-06,33.6789,66.6957,27.7916,22.4461,58.3313,62.3535,54.3919
2009-07-07,32.9852,65.4033,27.1166,21.9175,58.7217,62.601,54.1743
2009-07-08,32.9405,65.3587,27.0062,21.6638,59.8063,63.3227,54.6694
2009-07-09,33.0076,65.4851,27.3375,22.0514,59.0936,62.9515,54.6913
2009-07-10,32.9255,65.3291,27.0184,21.7906,59.639,63.3433,54.9089
2009-07-13,33.6864,66.9185,27.4909,21.9457,59.3043,63.1164,54.8762
2009-07-14,33.9251,67.2973,27.6382,22.1853,58.3189,62.6972,54.7566
2009-07-15,34.9396,69.2655,28.5832,23.3763,56.8191,61.8862,54.2504
2009-07-16,35.2827,69.154,28.8348,23.4186,57.4327,62.2573,54.6259
2009-07-17,35.2976,69.9116,28.7305,23.6582,56.5465,61.838,54.4573
2009-07-20,35.6929,70.6543,29.2889,24.5039,56.8439,62.0649,54.6803
2009-07-21,35.8496,70.9811,29.473,24.4334,57.978,62.7591,55.4532
2009-07-22,35.872,70.9663,29.5466,24.3771,57.4574,62.3879,55.3061
2009-07-23,36.7224,72.5334,30.0437,25.0677,56.4038,61.7831,55.2137
2009-07-24,36.8417,72.8305,30.2278,24.9479,56.6765,61.9137,55.366
2009-07-27,36.9984,73.0459,30.2585,25.1664,56.0258,61.625,55.2409
2009-07-28,36.9088,72.7042,30.1296,25.0536,56.5216,61.7487,55.4532
2009-07-29,36.7298,72.526,29.8841,24.4898,56.8315,61.7899,55.8014
2009-07-30,37.1251,73.2835,30.4671,25.0959,57.6372,62.0374,56.1061
2009-07-31,37.1848,73.3875,30.9335,25.2157,58.7589,62.6628,56.8463
2009-08-03,37.8114,74.5981,31.6514,26.1601,57.8684,61.997,56.317
2009-08-04,37.9531,74.7912,31.6023,25.9204,57.4082,61.8178,56.0327
2009-08-05,37.8636,74.5759,31.4735,25.702,56.5501,61.4661,56.0436
2009-08-06,37.6026,74.1896,31.2771,25.4906,56.7429,61.4661,55.8905
2009-08-07,38.1322,75.1626,31.2464,25.7443,56.2703,61.0595,55.8796
2009-08-10,38.0427,75.0066,31.0562,25.4553,56.973,61.4524,56.0545
2009-08-11,37.5503,74.0708,30.8782,24.9761,57.6322,61.8798,56.3443
2009-08-12,37.9606,74.8655,31.228,25.2016,57.0165,61.7074,55.8522
2009-08-13,38.2963,75.4374,31.7066,25.6385,57.8249,62.19,56.3935
2009-08-14,37.9457,74.8581,31.4366,25.1734,58.0487,62.3829,56.3826
2009-08-17,36.961,73.0162,30.4241,24.1868,58.9069,62.8103,56.4755
2009-08-18,37.3489,73.5954,30.9519,24.7153,58.5649,62.5898,56.3334
2009-08-19,37.6697,74.2416,31.2157,24.7788,59.0499,62.8241,56.5138
2009-08-20,38.0277,75.0066,31.4366,25.2087,59.535,62.9895,56.7817
2009-08-21,38.7364,76.4772,32.1239,25.5892,58.31,62.3485,56.5247
2009-08-24,38.7886,76.4698,32.1178,25.702,59.3671,62.7345,56.8145
2009-08-25,38.8632,76.6183,32.4369,25.6456,59.7029,62.8999,56.9129
2009-08-26,38.8334,76.6258,32.3019,25.5681,59.9764,62.9827,57.2902
2009-08-27,38.9676,76.7966,32.5473,25.5187,59.7402,62.8103,57.0278
2009-08-28,38.9378,76.7817,32.5657,25.3848,60.0137,62.9551,57.3121
2009-08-31,38.5648,76.0984,32.3264,24.8845,60.0697,63.1412,57.5909
2009-09-01,37.7144,74.4199,31.5226,24.4123,59.9244,63.305,57.302
2009-09-02,37.5578,74.1377,31.4857,24.673,60.7978,63.6506,57.4723
2009-09-03,37.9009,74.7541,31.7312,25.1664,60.4235,63.4225,57.5712
2009-09-04,38.3858,75.8013,32.216,25.6526,59.3941,63.0424,57.6096
2009-09-08,38.7737,76.4549,32.8541,26.1812,58.9762,62.8972,57.4613
2009-09-09,39.1615,77.0417,33.2591,26.3221,58.9076,62.9525,57.4448
2009-09-10,39.5644,77.8289,33.5537,26.6675,59.993,63.4225,57.8238
2009-09-11,39.5942,77.814,33.5107,26.6816,60.3236,63.6092,58.3457
2009-09-14,39.8031,78.1929,33.5782,26.5829,59.7248,63.2359,58.0491
2009-09-15,39.997,78.5196,33.5844,26.9,59.4191,63.1045,58.0161
2009-09-16,40.6236,79.708,34.2471,27.5766,59.5251,63.0562,58.1974
2009-09-17,40.549,79.5892,34.0262,27.4286,60.2737,63.3672,58.4831
2009-09-18,40.6087,79.6399,34.1182,27.5061,59.7372,63.0285,58.115
2009-09-21,40.4968,79.4384,33.7562,27.2665,59.8745,62.987,58.2524
2009-09-22,40.7355,79.9011,34.2225,27.6823,59.9993,63.1529,58.3897
2009-09-23,40.3177,79.2369,33.928,27.2665,60.1802,63.2912,58.4171
2009-09-24,39.8891,78.3638,33.431,26.7309,60.3549,63.464,58.5106
2009-09-25,39.6343,77.9459,33.2898,26.8437,61.1222,63.7198,58.7358
2009-09-28,40.3762,79.3414,33.7439,27.189,61.6587,63.8304,58.8841
2009-09-29,40.3088,79.1026,33.5414,27.2524,61.6025,63.8028,58.6534
2009-09-30,40.1589,78.7966,33.5537,27.4215,61.5463,63.8511,58.6039
2009-10-01,39.0948,76.8415,32.6762,26.6745,62.3893,64.3315,58.0036
2009-10-02,38.8625,76.4833,32.3141,26.6816,61.9575,64.3038,57.6284
2009-10-05,39.462,77.625,32.7805,27.3017,61.9637,64.2969,57.9374
2009-10-06,40.0465,78.7369,33.3328,27.7528,61.3504,64.0889,57.816
2009-10-07,40.1364,78.9534,33.4555,27.7246,62.0701,64.4979,58.1857
2009-10-08,40.4886,79.5579,33.9403,28.0629,61.4193,64.2622,57.8601
2009-10-09,40.7659,80.0429,33.8544,28.084,60.0113,63.6453,57.3525
2009-10-12,40.9158,80.3563,34.0569,28.3166,60.1052,63.8324,57.5511
2009-10-13,40.8033,80.1922,33.9832,28.3659,60.4181,63.978,57.6615
2009-10-14,41.5302,81.5727,34.7994,29.2821,59.5232,63.5413,57.3856
2009-10-15,41.6726,81.8712,34.9589,29.12,59.2479,63.3333,57.3745
2009-10-16,41.3654,81.2593,34.4312,28.7183,59.7297,63.6245,57.4187
2009-10-19,41.7026,81.9309,34.9834,29.268,60.1991,63.7215,57.7111
2009-10-20,41.4478,81.4981,34.7994,28.8804,60.5245,63.8671,58.0808
2009-10-21,41.0431,80.7668,34.6828,28.7253,60.1615,63.7215,57.838
2009-10-22,41.4853,81.5876,35.0203,28.9649,59.8674,63.5343,58.1801
2009-10-23,40.9532,80.6548,34.468,28.7253,59.4169,63.2224,57.8601
2009-10-26,40.4886,79.7817,33.9464,28.3659,58.6472,62.862,57.6173
2009-10-27,40.2713,79.416,33.6764,27.8726,59.4482,63.4026,58.1139
2009-10-28,39.3945,77.9161,32.8664,26.597,59.7297,63.5967,57.7222
2009-10-29,40.1889,79.5877,33.836,27.7739,59.0789,63.2917,57.7939
2009-10-30,39.1023,77.2818,32.7069,26.4772,59.9362,63.7631,58.3126
2009-11-02,39.3196,77.8489,33.026,26.8718,59.6713,63.5953,58.2261
2009-11-03,39.4994,78.0952,32.8971,26.9141,59.0749,63.4485,57.96
2009-11-04,39.5669,78.2967,33.2285,27.4145,58.535,63.2738,58.1873
2009-11-05,40.3238,79.7369,33.658,27.9783,58.535,63.2878,58.2261
2009-11-06,40.4287,79.9459,33.7562,27.9431,58.5915,63.4765,58.3813
2009-11-09,41.3354,81.7667,34.7012,28.972,58.6606,63.5045,58.4146
2009-11-10,41.3504,81.7817,34.5171,28.8381,58.5539,63.5534,58.3758
2009-11-11,41.5602,82.1996,34.6214,29.0847,58.7987,63.7351,58.592
2009-11-12,41.0956,81.3638,34.1182,28.4364,58.692,63.7561,58.592
2009-11-13,41.3354,81.804,34.5969,28.9227,58.9619,63.805,58.7638
2009-11-16,41.9574,82.9906,35.1491,29.6485,59.6525,64.1476,59.041
2009-11-17,42.0023,83.0876,34.916,29.5428,59.9726,64.2873,59.1296
2009-11-18,41.9723,83.0354,34.8055,29.3103,59.6211,64.1265,58.9356
2009-11-19,41.3729,81.9533,34.1489,28.7676,59.7278,64.2035,59.0077
2009-11-20,41.2455,81.6623,33.9587,28.6478,59.7152,64.1965,58.7306
2009-11-23,41.7326,82.6995,34.5662,29.2468,59.64,64.1056,58.7306
2009-11-24,41.7625,82.8264,34.4251,29.0847,60.0166,64.4341,58.9578
2009-11-25,41.9274,83.1174,34.8853,29.423,60.2928,64.6508,59.174
2009-11-27,41.223,81.7667,33.8789,28.2813,60.5189,64.9444,59.1574
2009-11-30,41.3279,82.0428,33.9894,28.5562,60.6632,65.0493,59.4512
2009-12-01,41.8375,83.0577,34.9221,29.3737,59.9875,64.6905,59.1539
2009-12-02,41.9574,83.0204,34.9773,29.4935,60.0378,64.5575,59.165
2009-12-03,41.5827,82.3712,34.8976,29.2186,59.4143,64.2562,59.1483
2009-12-04,41.8899,82.8414,34.7748,29.4864,58.7846,63.7798,58.9034
2009-12-07,41.8375,82.7145,34.5846,29.2327,58.8602,63.9549,58.8756
2009-12-08,41.4029,81.7966,33.9832,28.6901,58.9483,64.1791,59.126
2009-12-09,41.5377,82.1025,33.9403,28.8663,58.6775,64.053,58.7865
2009-12-10,41.7476,82.5652,34.0446,29.0354,58.0036,63.8358,58.8365
2009-12-11,41.9574,82.9159,34.0323,29.1411,57.9973,63.5206,58.5583
2009-12-14,42.2721,83.4831,34.3637,29.3384,58.0667,63.5206,58.8811
2009-12-15,42.0923,83.0951,33.9832,29.0354,57.8084,63.3174,58.458
2009-12-16,42.1972,83.2219,34.3821,29.2045,57.7391,63.3174,58.6807
2009-12-17,41.7251,82.222,33.5721,28.3659,58.6901,63.8779,58.9312
2009-12-18,41.9799,82.6871,33.6519,28.4434,58.4382,63.5627,58.8365
2009-12-21,42.392,83.5274,33.7501,28.4082,57.399,62.9111,58.5527
2009-12-22,42.6092,83.8275,33.9643,28.6945,57.0778,62.6309,58.3077
2009-12-23,42.7525,83.9926,34.2739,28.9787,57.0904,62.6028,58.4914
2009-12-24,42.9712,84.3902,34.4101,29.2699,56.4984,62.3787,58.2186
2009-12-28,43.024,84.5703,34.5588,29.3694,56.341,62.2106,58.0628
2009-12-29,42.9486,84.4503,34.6145,29.2642,56.7126,62.3748,58.2388
2009-12-30,42.9335,84.4202,34.4721,29.3921,57.0855,62.4871,58.3059
2009-12-31,42.5112,83.61,34.2306,29.4916,56.8137,62.1853,58.2221
2010-01-04,43.2201,85.0279,35.1284,30.3515,56.7632,62.3397,58.5296
2010-01-05,43.386,85.253,35.1594,30.5718,57.1298,62.6134,58.8091
2010-01-06,43.4463,85.3131,35.308,30.6358,56.365,62.3608,58.6357
2010-01-07,43.6273,85.6732,35.1718,30.4581,56.4598,62.3608,58.7084
2010-01-08,43.7706,85.9583,35.4504,30.6997,56.4345,62.438,58.837
2010-01-11,43.8309,86.0783,35.7415,30.6358,56.1248,62.4801,58.8985
2010-01-12,43.3784,85.2756,35.3204,30.1454,57.0855,62.9293,59.0104
2010-01-13,43.7857,85.9958,35.6176,30.2378,56.4219,62.6275,58.7643
2010-01-14,43.8611,86.2284,35.8901,30.1596,57.2119,62.9222,58.9768
2010-01-15,43.3633,85.2605,35.3266,29.8114,57.5658,63.203,58.9545
2010-01-19,43.9365,86.3259,35.6734,30.4155,57.4015,63.0907,59.0047
2010-01-20,43.5293,85.4481,34.7631,29.6835,57.983,63.3083,58.9656
2010-01-21,42.7299,83.805,34.02,28.7881,58.2484,63.5399,59.1221
2010-01-22,41.7872,81.9369,33.3575,28.1485,58.1473,63.5961,59.0327
2010-01-25,41.9682,82.357,33.7662,28.3546,57.8819,63.4557,59.0271
2010-01-26,41.7796,82.0119,33.5742,27.7648,57.9008,63.582,58.8705
2010-01-27,41.9833,82.402,33.537,27.6937,57.8692,63.4346,58.6581
2010-01-28,41.4855,81.4567,32.9735,27.5018,57.8377,63.4135,58.5743
2010-01-29,40.9953,80.5714,32.4968,27.2034,58.3432,63.6592,58.9488
2010-02-01,41.6213,81.8243,33.0912,27.9353,57.8137,63.4409,58.6861
2010-02-02,42.1567,82.8147,33.6423,28.1627,57.9786,63.5466,58.8714
2010-02-03,41.9456,82.402,33.2894,27.9993,57.3063,63.2437,58.8096
2010-02-04,40.6409,79.8586,31.9333,26.7344,58.2132,63.7648,58.804
2010-02-05,40.7088,80.0237,31.8775,26.4359,58.3401,63.9691,58.6243
2010-02-08,40.392,79.446,31.2459,26.1729,58.4162,63.9127,58.6805
2010-02-09,40.9275,80.4438,32.2305,27.0257,57.8328,63.5677,58.5457
2010-02-10,40.8671,80.2862,32.0261,26.9546,57.2809,63.3916,58.091
2010-02-11,41.3045,81.1266,32.3234,27.6653,56.97,63.3142,58.2257
2010-02-12,41.3045,81.059,32.0447,27.3171,57.2047,63.462,58.2931
2010-02-16,41.9984,82.3345,32.7568,28.0206,57.3126,63.6029,58.5232
2010-02-17,42.2321,82.7246,32.8002,28.1201,56.6593,63.2649,58.3268
2010-02-18,42.4735,83.2123,32.9859,28.2267,56.4309,63.0395,58.2875
2010-02-19,42.6243,83.3849,32.7816,27.9851,56.7354,63.0747,58.4952
2010-02-22,42.5564,83.3999,32.8435,28.0206,56.5007,63.0254,58.5288
2010-02-23,42.0436,82.387,32.3791,27.3739,57.3823,63.5042,58.6693
2010-02-24,42.4207,83.1448,32.5834,27.6369,57.5219,63.5394,58.9219
2010-02-25,42.4056,83.0322,32.3853,27.4095,57.8453,63.7718,58.8601
2010-02-26,42.4056,83.0847,32.5834,27.6866,58.1435,63.8705,59.2475
2010-03-01,42.9109,83.9476,32.8373,28.1556,58.118,63.9368,59.3236
2010-03-02,43.0466,84.1801,33.085,28.4754,58.0417,63.9721,59.4477
2010-03-03,43.0994,84.2552,33.4813,28.5109,57.8953,63.9086,59.5717
2010-03-04,43.2125,84.5103,33.3946,28.3617,58.2008,64.0216,59.5999
2010-03-05,43.8988,85.7182,34.0448,29.1008,57.4372,63.718,59.5266
2010-03-08,43.9063,85.7332,34.0448,29.1221,57.1381,63.5485,59.6224
2010-03-09,43.9968,85.8758,33.9643,29.2855,57.1508,63.7108,59.566
2010-03-10,44.2306,86.2584,34.1067,29.4916,57.0045,63.605,59.6224
2010-03-11,44.3965,86.6185,34.2368,29.4987,57.2145,63.5485,59.5999
2010-03-12,44.3965,86.626,34.4659,29.3992,57.5708,63.6473,59.7239
2010-03-15,44.3815,86.6485,34.2244,29.1861,57.4944,63.6473,59.7127
2010-03-16,44.7434,87.3388,34.6578,29.5627,57.9526,63.8944,59.9889
2010-03-17,45.03,87.8565,34.8436,29.8825,58.2008,63.9721,60.2088
2010-03-18,44.9772,87.8115,34.6393,29.6551,58.0098,63.8027,60.0904
2010-03-19,44.6831,87.367,34.2863,29.2713,58.0671,63.718,60.0453
2010-03-22,44.9998,87.834,34.3854,29.3779,58.1307,63.9298,60.1411
2010-03-23,45.3166,88.4518,34.6269,29.584,57.8571,63.7956,60.1017
2010-03-24,45.0526,88.0224,34.0572,29.1434,56.8009,63.1601,59.6563
2010-03-25,44.9739,87.8793,34.0386,29.0653,56.4383,62.9271,59.442
2010-03-26,44.9663,87.8265,34.373,29.2074,56.5973,63.0754,59.6224
2010-03-29,45.2313,88.384,34.664,29.7333,56.381,62.9836,59.5717
2010-03-30,45.254,88.4443,34.664,29.847,56.5591,63.0471,59.6055
2010-03-31,45.1177,88.1429,34.664,29.9322,56.9473,63.1954,59.6337
2010-04-01,45.4433,88.7456,35.2771,30.7139,56.808,63.0645,59.7634
2010-04-05,45.8824,89.4688,35.3142,30.9911,55.8628,62.4979,59.2141
2010-04-06,46.0112,89.6798,35.2151,31.0835,55.9522,62.6821,59.3556
2010-04-07,45.7689,89.1675,34.9674,30.8134,56.6675,63.0715,59.6558
2010-04-08,45.8749,89.4764,34.9303,30.92,56.6931,63.0007,59.5425
2010-04-09,46.1853,90.064,35.3885,31.1119,56.8272,63.0715,59.5822
2010-04-12,46.2913,90.2071,35.5,30.8632,57.1274,63.2414,59.7521
2010-04-13,46.3368,90.2749,35.469,30.7992,57.3126,63.3618,59.9673
2010-04-14,46.9046,91.2995,35.9396,31.254,56.9102,63.1919,59.9163
2010-04-15,46.9652,91.3748,35.9148,31.0835,56.974,63.2981,60.0182
2010-04-16,46.2307,89.9209,35.1222,30.1738,57.3892,63.6805,60.1598
2010-04-19,46.3519,90.2599,35.0294,30.053,57.2487,63.5247,60.0069
2010-04-20,46.791,91.0659,35.2461,30.4084,57.4531,63.553,60.1371
2010-04-21,46.7532,90.9002,35.017,30.3089,57.9257,63.7583,60.3467
2010-04-22,46.9803,91.1714,34.7012,30.4368,57.7532,63.6097,60.2108
2010-04-23,47.2983,91.7666,34.9612,30.6002,57.5489,63.4327,60.1995
2010-04-26,47.1317,91.42,34.9984,30.6002,57.6128,63.4752,60.2278
2010-04-27,45.996,89.2579,33.5928,29.5058,58.4238,64.07,60.2674
2010-04-28,46.2989,89.9359,33.599,29.7546,57.9257,63.7442,60.3693
2010-04-29,46.9046,91.0509,34.1191,30.2449,58.1684,63.8504,60.5223
2010-04-30,46.102,89.5065,33.6918,29.8825,58.839,64.2399,60.7714
2010-05-03,46.7229,90.6667,33.9333,30.0459,58.762,64.0715,60.7896
2010-05-04,45.5872,88.5347,32.5896,28.6673,59.8195,64.5049,60.8636
2010-05-05,45.2162,88.0073,31.9642,28.1485,60.1719,64.7534,60.602
2010-05-06,43.6943,85.0843,30.54,26.9973,62.0305,65.4637,59.601
2010-05-07,42.8691,83.8187,30.4719,27.1394,61.255,65.2861,59.7944
2010-05-10,44.8376,87.5101,32.4472,29.0937,59.9861,64.7889,60.1698
2010-05-11,44.7998,87.2615,31.9209,28.5678,59.8323,64.8671,60.2323
2010-05-12,45.519,88.4819,32.28,28.9231,59.3773,64.7037,60.2095
2010-05-13,44.9739,87.382,31.859,28.6531,59.7682,64.8813,60.3859
2010-05-14,44.1638,85.8,30.9549,28.0632,60.8064,65.3003,60.3688
2010-05-17,44.1941,85.8452,30.9982,27.8927,60.5821,65.1582,60.4712
2010-05-18,43.5656,84.6775,30.3295,27.31,61.5114,65.6341,60.6645
2010-05-19,43.2552,84.1953,30.4471,27.047,61.7165,65.6909,60.6986
2010-05-20,41.5743,81.0162,29.3882,25.7039,63.0175,66.3302,60.5622
2010-05-21,42.1801,82.1989,30.1066,26.5354,63.0815,66.3656,60.4598
2010-05-24,41.6501,81.1442,29.413,26.2582,62.8636,66.3656,60.6191
2010-05-25,41.6501,81.2271,29.3016,25.974,63.1713,66.593,60.329
2010-05-26,41.4759,80.7374,28.8681,25.9597,62.9918,66.458,60.3688
2010-05-27,42.9296,83.442,30.509,27.5303,61.5627,65.8259,60.056
2010-05-28,42.4678,82.3948,29.9208,27.0755,61.8446,66.1242,59.9764
2010-06-01,41.5895,81.0086,29.6236,26.578,62.2794,66.2097,59.9267
2010-06-02,42.6722,83.118,30.4162,27.5089,61.6878,65.8322,60.138
2010-06-03,42.8993,83.4043,30.3233,27.4095,61.2376,65.7395,59.9438
2010-06-04,41.3927,80.4737,29.0291,26.4359,62.8838,66.6513,60.3094
